10.000000,-60.518691
10.028831,-60.532853
10.057745,-60.547011
10.086743,-60.561166
10.115824,-60.575318
10.144989,-60.589465
10.174238,-60.603609
10.203571,-60.617749
10.232989,-60.631885
10.262492,-60.646016
10.292079,-60.660143
10.321752,-60.674264
10.351511,-60.688381
10.381356,-60.702492
10.411286,-60.716598
10.441303,-60.730698
10.471406,-60.744793
10.501596,-60.758881
10.531873,-60.772963
10.562238,-60.787039
10.592690,-60.801108
10.623230,-60.815170
10.653857,-60.829226
10.684573,-60.843273
10.715378,-60.857314
10.746272,-60.871347
10.777254,-60.885372
10.808326,-60.899389
10.839488,-60.913398
10.870739,-60.927399
10.902080,-60.941391
10.933512,-60.955374
10.965035,-60.969348
10.996648,-60.983313
11.028352,-60.997268
11.060148,-61.011214
11.092036,-61.025150
11.124015,-61.039077
11.156087,-61.052992
11.188251,-61.066898
11.220508,-61.080793
11.252857,-61.094677
11.285301,-61.108550
11.317837,-61.122412
11.350468,-61.136263
11.383192,-61.150102
11.416011,-61.163929
11.448924,-61.177745
11.481933,-61.191548
11.515036,-61.205338
11.548235,-61.219117
11.581530,-61.232882
11.614921,-61.246634
11.648408,-61.260374
11.681991,-61.274100
11.715672,-61.287812
11.749449,-61.301511
11.783324,-61.315195
11.817296,-61.328866
11.851367,-61.342522
11.885536,-61.356163
11.919803,-61.369790
11.954169,-61.383402
11.988634,-61.396998
12.023198,-61.410580
12.057862,-61.424146
12.092626,-61.437696
12.127490,-61.451230
12.162455,-61.464748
12.197521,-61.478249
12.232687,-61.491734
12.267956,-61.505202
12.303325,-61.518654
12.338797,-61.532088
12.374371,-61.545505
12.410047,-61.558904
12.445827,-61.572286
12.481709,-61.585650
12.517695,-61.598995
12.553785,-61.612323
12.589979,-61.625631
12.626277,-61.638922
12.662680,-61.652193
12.699188,-61.665445
12.735801,-61.678678
12.772519,-61.691891
12.809344,-61.705084
12.846274,-61.718258
12.883311,-61.731412
12.920455,-61.744545
12.957706,-61.757658
12.995065,-61.770750
13.032531,-61.783822
13.070105,-61.796872
13.107787,-61.809901
13.145578,-61.822908
13.183478,-61.835894
13.221488,-61.848858
13.259606,-61.861800
13.297835,-61.874720
13.336174,-61.887618
13.374624,-61.900492
13.413184,-61.913344
13.451856,-61.926173
13.490639,-61.938979
13.529533,-61.951762
13.568540,-61.964520
13.607660,-61.977256
13.646892,-61.989967
13.686237,-62.002654
13.725696,-62.015316
13.765269,-62.027954
13.804955,-62.040567
13.844756,-62.053156
13.884672,-62.065719
13.924703,-62.078257
13.964849,-62.090769
14.005112,-62.103256
14.045490,-62.115717
14.085984,-62.128152
14.126595,-62.140560
14.167324,-62.152943
14.208170,-62.165298
14.249133,-62.177627
14.290215,-62.189928
14.331415,-62.202203
14.372734,-62.214450
14.414172,-62.226669
14.455729,-62.238861
14.497407,-62.251025
14.539204,-62.263161
14.581122,-62.275268
14.623161,-62.287347
